Unit ID,ISP,Download,Upload,Technology,STATE,REGION,VALIDATED BY,DAYS,timezone_offset,timezone_offset_dst
27329,Mediacom,50,5,CABLE,IA,MIDWEST,ISP,30,-6,-5
27331,Mediacom,50,5,CABLE,IA,MIDWEST,ISP,30,-6,-5
27332,Mediacom,50,5,CABLE,IA,MIDWEST,ISP,25,-6,-5
27333,Mediacom,50,5,CABLE,IA,MIDWEST,ISP,16,-6,-5
27335,Mediacom,20,2,CABLE, , ,ISP,28,-6,-5
27336,Mediacom,50,5,CABLE,IA,MIDWEST,ISP,30,-6,-5
27337,Mediacom,20,2,CABLE,IA,MIDWEST,ISP,30,-6,-5
27338,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27339,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27340,Mediacom,20,2,CABLE,IA,MIDWEST,ISP,30,-6,-5
27342,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27344,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,29,-6,-5
27345,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27346,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27347,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27348,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27349,TimeWarner,30,5,CABLE,WI,MIDWEST,ISP,12,-6,-5
27350,AT&T,12,1,DSL,WI,MIDWEST,SK,14,-6,-5
27351,Charter,15,3,CABLE,,,SK,9,-6,-5
27352,Frontier,0.768,0.384,DSL,WI,MIDWEST,ISP,29,-6,-5
27353,AT&T,6,1,DSL,WI,MIDWEST,SK,30,-6,-5
27354,Frontier,3,0.384,DSL,WI,MIDWEST,SK / ISP,3,-6,-5
27355,Frontier,3,0.768,DSL,IL,MIDWEST,ISP,22,-6,-5
27356,Comcast,15,2,CABLE,IL,MIDWEST,ISP,30,-6,-5
27357,AT&T,12,1.5,DSL,IL,MIDWEST,SK,30,-6,-5
27358,Mediacom,12,1,CABLE,IL,MIDWEST,ISP,30,-6,-5
27359,Frontier,3,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
27360,Charter,100,5,CABLE, , ,SK,14,-6,-5
27361,Verizon,35,35,FIBER,TX,SOUTH,SK,2,-6,-5
27362,Verizon,35,35,FIBER,TX,SOUTH,ISP,26,-6,-5
27363,Verizon,35,35,FIBER,TX,SOUTH,SK / ISP,30,-6,-5
27364,Verizon,25,25,FIBER,TX,SOUTH,ISP,30,-6,-5
27365,Verizon,35,35,FIBER,TX,SOUTH,ISP,30,-6,-5
27367,Verizon,25,25,FIBER,TX,SOUTH,SK / ISP,30,-6,-5
27369,Verizon,15,5,FIBER,TX,SOUTH,SK / ISP,30,-6,-5
27370,Verizon,35,35,FIBER,TX,SOUTH,ISP,27,-6,-5
27372,AT&T,3,0.512,DSL,TX,SOUTH,SK,27,-6,-5
27374,Insight,10,1,CABLE,KY,SOUTH,ISP,30,-5,-4
27375,Insight,10,1,CABLE,KY,SOUTH,ISP,30,-5,-4
27376,Insight,10,1,CABLE,KY,SOUTH,ISP,30,-5,-4
27377,Insight,10,1,CABLE,KY,SOUTH,ISP,30,-5,-4
27378,Windstream,6,0.768,DSL,KY,SOUTH,ISP,19,-5,-4
27379,AT&T,6,0.512,DSL,KY,SOUTH,SK,30,-5,-4
27380,Insight,30,3,CABLE,KY,SOUTH,SK / ISP,30,-5,-4
27381,Insight,10,1,CABLE,KY,SOUTH,ISP,30,-6,-5
27382,AT&T,12,1,DSL,OH,MIDWEST,ISP,30,-5,-4
27383,AT&T,6,0.768,DSL,OH,MIDWEST,SK,30,-5,-4
27384,TimeWarner,10,1,CABLE,OH,MIDWEST,SK / ISP,28,-5,-4
27387,Frontier,1,0.384,DSL,OH,MIDWEST,SK,30,-5,-4
27389,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27390,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27391,Windstream,3,0.768,DSL,OH,MIDWEST,SK,30,-5,-4
27392,Windstream,12,0.768,DSL,OH,MIDWEST,SK,27,-5,-4
27397,Frontier,0.768,0.384,DSL,OH,MIDWEST,ISP,30,-5,-4
27398,Frontier,3,0.768,DSL,OH,MIDWEST,SK / ISP,30,-5,-4
27399,Frontier,3,0.384,DSL,OH,MIDWEST,ISP,30,-5,-4
27400,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,28,-5,-4
27402,Frontier,7,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27403,Frontier,1,0.768,DSL,OH,MIDWEST,SK,30,-5,-4
27404,Frontier,7,0.768,DSL,OH,MIDWEST,SK,30,-5,-4
27405,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27406,Frontier,0.768,0.384,DSL,OH,MIDWEST,ISP,27,-5,-4
27407,Frontier,1,0.384,DSL,OH,MIDWEST,ISP,30,-5,-4
27408,Frontier,7,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27409,TimeWarner,10,1,CABLE,OH,MIDWEST,SK,23,-5,-4
27410,Frontier,0.768,0.384,DSL,OH,MIDWEST,ISP,30,-5,-4
27411,Frontier,7,0.768,DSL,OH,MIDWEST,SK,30,-5,-4
27412,Frontier,7,0.768,DSL,OH,MIDWEST,SK,30,-5,-4
27414,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,29,-5,-4
27416,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27417,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27418,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27419,Frontier,0.768,0.128,DSL,OH,MIDWEST,SK,30,-5,-4
27420,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27421,Frontier,7,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27422,Frontier,1,0.768,DSL,OH,MIDWEST,ISP,28,-5,-4
27423,Frontier,7,0.768,DSL,OH,MIDWEST,ISP,20,-5,-4
27424,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,6,-5,-4
27426,AT&T,1.5,0.384,DSL,IN,MIDWEST,SK,30,-5,-5
27428,AT&T,18,1.5,DSL,IN,MIDWEST,SK,11,-5,-5
27429,Mediacom,12,1,CABLE,IN,MIDWEST,ISP,30,-5,-5
27431,Insight,10,1,CABLE,IN,MIDWEST,ISP,30,-6,-5
27432,Frontier,7,0.768,DSL,IN,MIDWEST,ISP,30,-5,-5
27433,Frontier,7,0.768,DSL,IN,MIDWEST,ISP,28,-5,-5
27434,Frontier,10,1,DSL,MI,MIDWEST,SK / ISP,28,-5,-4
27437,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,1,-6,-5
27438,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27439,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,27,-6,-5
27440,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27441,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,2,-6,-5
27442,Windstream,6,0.768,DSL,IA,MIDWEST,ISP,21,-6,-5
27443,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27444,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27445,Windstream,3,0.768,DSL,IA,MIDWEST,ISP,30,-6,-5
27447,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27448,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27449,Mediacom,3,0.256,CABLE,IA,MIDWEST,ISP,30,-6,-5
27452,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27454,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27455,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27456,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,29,-6,-5
27460,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27461,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,17,-6,-5
27462,Mediacom,20,2,CABLE,IA,MIDWEST,ISP,30,-6,-5
27463,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,17,-6,-5
27464,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,28,-6,-5
27465,Mediacom,20,2,CABLE,IA,MIDWEST,ISP,30,-6,-5
27466,Frontier,3,0.384,DSL,IA,MIDWEST,SK / ISP,30,-6,-5
27467,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27468,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,10,-6,-5
27469,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,13,-6,-5
27470,Mediacom,20,2,CABLE,IA,MIDWEST,ISP,30,-6,-5
27471,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27472,Mediacom,3,0.256,CABLE,IA,MIDWEST,ISP,30,-6,-5
27473,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27474,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27475,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27476,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27477,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27479,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,1,-6,-5
27480,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27481,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27483,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27484,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27485,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27486,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,15,-6,-5
27488,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27489,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27490,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27492,Mediacom,3,0.256,CABLE,IA,MIDWEST,ISP,30,-6,-5
27493,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27494,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27495,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,29,-6,-5
27496,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27497,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,1,-6,-5
27498,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27499,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,29,-6,-5
27500,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27501,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,18,-6,-5
27502,Mediacom,3,0.256,CABLE,IA,MIDWEST,ISP,1,-6,-5
27503,Mediacom,20,2,CABLE,IA,MIDWEST,ISP,30,-6,-5
27504,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27505,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27506,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,29,-6,-5
27507,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27509,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27510,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27511,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,5,-6,-5
27513,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27514,Qwest,5,0.896,DSL,IA,MIDWEST,SK,4,-6,-5
27515,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27516,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27518,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,18,-6,-5
27519,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27520,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27521,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27522,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27523,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,23,-6,-5
27524,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27525,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27526,Mediacom,12,1,CABLE,,,ISP,30,-6,-5
27527,Mediacom,15,1,CABLE,IA,MIDWEST,SK / ISP,21,-6,-5
27528,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27529,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27531,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27533,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27534,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27535,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27536,Frontier,3,0.768,DSL,WI,MIDWEST,ISP,30,-6,-5
27537,CenturyLink,1.5,0.256,DSL,WI,MIDWEST,SK,30,-6,-5
27538,Frontier,7,0.768,DSL,WI,MIDWEST,ISP,14,-6,-5
27539,Frontier,3,0.768,DSL,WI,MIDWEST,ISP,17,-6,-5
27540,Frontier,7,0.768,DSL,WI,MIDWEST,ISP,8,-6,-5
27541,Frontier,7,0.768,DSL,WI,MIDWEST,ISP,30,-6,-5
27542,Frontier,7,0.768,DSL,WI,MIDWEST,ISP,30,-6,-5
27544,AT&T,12,1.5,DSL,WI,MIDWEST,SK,30,-6,-5
27545,Frontier,3,0.384,DSL,WI,MIDWEST,ISP,30,-6,-5
27546,Frontier,3,0.768,DSL,WI,MIDWEST,ISP,30,-6,-5
27547,Frontier,3,0.768,DSL,WI,MIDWEST,ISP,29,-6,-5
27548,Frontier,3,0.768,DSL,WI,MIDWEST,ISP,30,-6,-5
27549,Frontier,3,0.384,DSL,WI,MIDWEST,ISP,30,-6,-5
27550,CenturyLink,5,0.768,DSL,WI,MIDWEST,SK,30,-6,-5
27551,Frontier,1,0.384,DSL,WI,MIDWEST,ISP,30,-6,-5
27552,Frontier,3,0.768,DSL,WI,MIDWEST,SK,11,-6,-5
27553,Frontier,3,0.768,DSL,WI,MIDWEST,ISP,30,-6,-5
27554,Frontier,3,0.768,DSL,WI,MIDWEST,ISP,30,-6,-5
27555,Frontier,3,0.384,DSL,WI,MIDWEST,ISP,30,-6,-5
27556,Frontier,0.768,0.384,DSL,WI,MIDWEST,ISP,30,-6,-5
27559,Frontier,1,0.384,DSL,MN,MIDWEST,ISP,30,-6,-5
27560,Qwest,7,0.896,DSL,MN,MIDWEST,SK,16,-6,-5
27561,Frontier,9,0.768,DSL,MN,MIDWEST,ISP,30,-6,-5
27562,Frontier,9,0.768,DSL,MN,MIDWEST,ISP,30,-6,-5
27563,Windstream,6,0.768,DSL,MN,MIDWEST,ISP,9,-6,-5
27564,Frontier,3,0.384,DSL,MN,MIDWEST,ISP,28,-6,-5
27565,Mediacom,15,1,CABLE,MN,MIDWEST,ISP,30,-6,-5
27566,Qwest,1.5,1,DSL,MN,MIDWEST,ISP,28,-6,-5
27567,Frontier,6,0.384,DSL,MN,MIDWEST,ISP,15,-6,-5
27568,Frontier,3,0.384,DSL,MN,MIDWEST,ISP,30,-6,-5
27569,Qwest,12,0.896,DSL,MN,MIDWEST,ISP,29,-6,-5
27570,Frontier,3,0.768,DSL,MN,MIDWEST,SK / ISP,30,-6,-5
27571,Miscellaneous,0,0,N/A,MT,WEST,ISP,26,-7,-6
27573,Miscellaneous,0,0,N/A,MT,WEST,ISP,27,-7,-6
27575,AT&T,6,0.768,DSL,IL,MIDWEST,SK,30,-6,-5
27576,AT&T,12,1.5,DSL,IL,MIDWEST,SK,30,-6,-5
27577,AT&T,12,1.5,DSL,IL,MIDWEST,SK,30,-6,-5
27579,AT&T,3,0.512,DSL,IL,MIDWEST,SK,29,-6,-5
27580,AT&T,6,0.512,DSL,IL,MIDWEST,ISP,30,-6,-5
27583,AT&T,6,0.768,DSL,IL,MIDWEST,SK,30,-6,-5
27585,Frontier,3,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
27586,Mediacom,12,1,CABLE,IL,MIDWEST,ISP,30,-6,-5
27587,Frontier,3,0.384,DSL,IL,MIDWEST,ISP,30,-6,-5
27589,Frontier,3,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
27590,Frontier,7,0.768,DSL,IL,MIDWEST,ISP,21,-6,-5
27591,Frontier,3,0.384,DSL,IL,MIDWEST,ISP,29,-6,-5
27592,Frontier,3,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
27593,Frontier,3,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
27594,Frontier,3,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
27595,Frontier,7,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
27596,Frontier,7,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
27597,Frontier,3,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
27598,Mediacom,12,1,CABLE,IL,MIDWEST,ISP,30,-6,-5
27600,Frontier,3,0.384,DSL,IL,MIDWEST,ISP,19,-6,-5
27602,Frontier,3,0.768,DSL,IL,MIDWEST,SK / ISP,12,-6,-5
27603,Frontier,7,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
27604,Frontier,3,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
27605,Frontier,3,0.384,DSL,IL,MIDWEST,ISP,30,-6,-5
27606,Frontier,3,0.384,DSL,IL,MIDWEST,ISP,30,-6,-5
27608,Frontier,3,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
27609,Frontier,3,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
27610,Frontier,3,0.384,DSL,IL,MIDWEST,ISP,30,-6,-5
27611,Frontier,3,0.768,DSL,IL,MIDWEST,ISP,15,-6,-5
27612,Frontier,3,0.768,DSL,IL,MIDWEST,ISP,29,-6,-5
27613,Frontier,7,0.768,DSL,IL,MIDWEST,ISP,17,-6,-5
27615,Frontier,3,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
27616,Frontier,3,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
27617,Frontier,3,0.384,DSL,IL,MIDWEST,ISP,30,-6,-5
27619,Frontier,3,0.384,DSL,IL,MIDWEST,ISP,29,-6,-5
27620,Frontier,1,0.384,DSL,IL,MIDWEST,ISP,30,-6,-5
27622,Windstream,3,0.768,DSL,MO,MIDWEST,ISP,30,-6,-5
27623,CenturyLink,5,0.768,DSL,MO,MIDWEST,SK,4,-6,-5
27624,Windstream,3,0.768,DSL,MO,MIDWEST,ISP,5,-6,-5
27626,AT&T,6,0.768,DSL,KS,MIDWEST,SK,3,-6,-5
27627,AT&T,3,0.512,DSL,AR,SOUTH,SK,28,-6,-5
27628,AT&T,18,1.5,DSL,AR,SOUTH,SK,30,-6,-5
27630,Verizon,35,35,FIBER,TX,SOUTH,ISP,26,-6,-5
27631,Verizon,35,35,FIBER,TX,SOUTH,ISP,30,-6,-5
27632,Verizon,15,5,FIBER,TX,SOUTH,ISP,26,-6,-5
27634,AT&T,12,1.5,DSL,TX,SOUTH,SK,27,-6,-5
27635,Verizon,35,35,FIBER,TX,SOUTH,ISP,24,-6,-5
27636,Verizon,15,5,FIBER,TX,SOUTH,ISP,27,-6,-5
27639,Windstream,1.5,0.384,DSL,TX,SOUTH,SK,26,-6,-5
27640,Windstream,3,0.768,DSL,TX,SOUTH,SK,30,-6,-5
27641,CenturyLink,10,0.896,DSL,TX,SOUTH,SK,30,-6,-5
27644,Comcast,15,2,CABLE,TX,SOUTH,ISP,30,-6,-5
27646,AT&T,12,1.5,DSL,TX,SOUTH,SK,30,-6,-5
27647,AT&T,6,0.768,DSL,TX,SOUTH,SK,30,-6,-5
27648,AT&T,1.5,0.384,DSL,TX,SOUTH,SK,30,-6,-5
27649,AT&T,12,1.5,DSL,TX,SOUTH,SK,30,-6,-5
27650,Windstream,12,0.768,DSL,TX,SOUTH,ISP,18,-6,-5
27651,Windstream,12,0.768,DSL,KY,SOUTH,ISP,17,-5,-4
27655,AT&T,18,1.5,DSL,IN,MIDWEST,SK,30,-5,-5
27656,Comcast,15,2,CABLE,IN,MIDWEST,ISP,30,-5,-5
27657,Comcast,12,2,CABLE,IN,MIDWEST,SK,28,-5,-5
27659,AT&T,6,0.768,DSL,MI,MIDWEST,SK,30,-5,-4
27661,Mediacom,50,5,CABLE,IA,MIDWEST,ISP,8,-6,-5
27662,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27665,Mediacom,20,2,CABLE,IA,MIDWEST,ISP,30,-6,-5
27666,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27667,Mediacom,20,2,CABLE,IA,MIDWEST,ISP,30,-6,-5
27668,Mediacom,105,5,CABLE,IA,MIDWEST,SK / ISP,8,-6,-5
27669,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27670,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27671,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27672,Frontier,3,0.384,DSL,,,SK,30,-6,-5
27673,Mediacom,50,5,CABLE,IA,MIDWEST,ISP,30,-6,-5
27674,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27675,TimeWarner,15,1,CABLE,WI,MIDWEST,ISP,30,-6,-5
27678,Comcast,15,2,CABLE,IL,MIDWEST,SK,29,-6,-5
27680,Frontier,7,0.768,DSL,IL,MIDWEST,ISP,28,-6,-5
27681,Frontier,3,0.768,DSL,IL,MIDWEST,ISP,30,-6,-5
27682,AT&T,1.5,0.384,DSL,MO,MIDWEST,SK,30,-6,-5
27683,AT&T,12,1.5,DSL,MO,MIDWEST,SK,27,-6,-5
27685,Qwest,7,0.896,DSL,NE,MIDWEST,ISP,30,-6,-5
27686,Cox,50,5,CABLE,LA,SOUTH,SK,26,-6,-5
27687,Cox,15,1.5,CABLE,LA,SOUTH,ISP,11,-6,-5
27688,Cox,28,4,CABLE,AR,SOUTH,ISP,30,-6,-5
27689,Cox,50,5,CABLE,OK,SOUTH,SK,30,-6,-5
27690,AT&T,3,0.512,DSL,OK,SOUTH,SK,30,-6,-5
27691,Cox,25,3,CABLE,OK,SOUTH,ISP,30,-6,-5
27692,Cox,50,5,CABLE,OK,SOUTH,SK,30,-6,-5
27693,Verizon,25,25,FIBER,TX,SOUTH,ISP,11,-6,-5
27694,Verizon,35,35,FIBER,TX,SOUTH,ISP,30,-6,-5
27695,Verizon,15,5,FIBER,TX,SOUTH,ISP,30,-6,-5
27697,TimeWarner,30,5,CABLE,TX,SOUTH,SK / ISP,30,-6,-5
27698,AT&T,6,0.768,DSL,TX,SOUTH,SK,30,-6,-5
27700,AT&T,6,1,DSL,TX,SOUTH,SK,30,-6,-5
27701,Comcast,25,4,CABLE,TX,SOUTH,SK,19,-6,-5
27702,AT&T,18,1.5,DSL,TX,SOUTH,SK,30,-6,-5
27703,Insight,20,1.5,CABLE,KY,SOUTH,ISP,30,-5,-4
27704,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27705,Mediacom,20,2,CABLE,IA,MIDWEST,ISP,30,-6,-5
27706,Frontier,3,0.384,DSL,MN,MIDWEST,ISP,30,-6,-5
27707,Comcast,25,4,CABLE,IL,MIDWEST,SK,30,-6,-5
27708,Verizon,35,35,FIBER,TX,SOUTH,ISP,30,-6,-5
27709,Windstream,3,0.768,DSL,TX,SOUTH,ISP,30,-6,-5
27730,Insight,50,5,CABLE,KY,SOUTH,ISP,30,-5,-4
27731,Frontier,1,0.384,DSL,OH,MIDWEST,ISP,17,-5,-4
27732,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27733,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,29,-5,-4
27734,AT&T,12,1.5,DSL,OH,MIDWEST,SK,30,-5,-4
27736,AT&T,6,1,DSL,WI,MIDWEST,SK,30,-6,-5
27737,Comcast,15,2,CABLE,IL,MIDWEST,SK,29,-6,-5
27738,AT&T,1.5,0.384,DSL,IL,MIDWEST,SK,30,-6,-5
27739,AT&T,3,0.384,DSL,IL,MIDWEST,SK,30,-6,-5
27740,Windstream,3,0.768,DSL,NE,MIDWEST,ISP,24,-6,-5
27741,Clearwire,3,1,WIRELESS,TX,SOUTH,SK,27,-6,-5
27742,Insight,10,1,CABLE,KY,SOUTH,ISP,30,-5,-4
27743,AT&T,0.768,0.384,DSL,OH,MIDWEST,SK,13,-5,-4
27744,Frontier,0.768,0.128,DSL,OH,MIDWEST,ISP,30,-5,-4
27745,Frontier,3,0.768,DSL,MI,MIDWEST,ISP,30,-5,-4
27746,Mediacom,3,0.256,CABLE,IA,MIDWEST,ISP,30,-6,-5
27747,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27749,Mediacom,15,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27751,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27752,Mediacom,12,1,CABLE,IA,MIDWEST,ISP,30,-6,-5
27753,Frontier,3,0.384,DSL,IL,MIDWEST,ISP,30,-6,-5
27754,Frontier,1,0.384,DSL,IL,MIDWEST,ISP,30,-6,-5
27757,Insight,10,1,CABLE,KY,SOUTH,SK,14,-5,-4
27758,AT&T,3,0.512,DSL,KY,SOUTH,SK,30,-5,-4
27759,Insight,20,1.5,CABLE,KY,SOUTH,ISP,30,-5,-4
27760,Windstream,6,0.768,DSL,KY,SOUTH,ISP,30,-5,-4
27761,Insight,20,1.5,CABLE,KY,SOUTH,ISP,30,-5,-4
27763,Insight,10,1,CABLE,KY,SOUTH,ISP,30,-5,-4
27764,Insight,20,1.5,CABLE,KY,SOUTH,ISP,30,-5,-4
27765,Mediacom,12,1,CABLE,KY,SOUTH,ISP,19,-6,-5
27766,Insight,30,3,CABLE,KY,SOUTH,SK / ISP,30,-6,-5
27769,Windstream,1.5,0.384,DSL,OH,MIDWEST,SK,30,-5,-4
27770,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27771,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27773,CenturyLink,1.5,0.256,DSL,OH,MIDWEST,SK,26,-5,-4
27775,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,27,-5,-4
27777,Frontier,3,0.384,DSL,OH,MIDWEST,ISP,30,-5,-4
27778,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27779,Frontier,3,0.384,DSL,OH,MIDWEST,ISP,30,-5,-4
27780,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27781,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27782,TimeWarner,3,0.512,CABLE,OH,MIDWEST,SK / ISP,30,-5,-4
27783,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27784,Frontier,3,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27785,Windstream,3,0.768,DSL,OH,MIDWEST,ISP,30,-5,-4
27786,AT&T,3,0.512,DSL,OH,MIDWEST,SK,30,-5,-4
27787,Cox,18,5,CABLE,OH,MIDWEST,ISP,30,-5,-4
